,bidopen,bidclose,entry_price,entry_signal,exit_price,exit_time,status,pl
2021-12-06 04:32:00,1.12901,1.12906,1.12906,BUY,1.12855,2021-12-06 05:10:00,SL,-15.300000000000313
2021-12-06 05:11:00,1.12855,1.1286,1.1286,BUY,1.12835,2021-12-06 05:56:00,SLPR,-7.500000000002505
2021-12-06 05:33:00,1.12852,1.12863,1.12863,BUY,1.1281,2021-12-06 06:00:00,SL,-15.899999999997583
2021-12-06 06:01:00,1.1281,1.12817,1.12817,BUY,1.12794,2021-12-06 07:00:00,SLPR,-6.899999999998574
2021-12-06 06:36:00,1.12806,1.12809,1.12809,BUY,1.12794,2021-12-06 07:00:00,SLPR,-4.500000000002835
2021-12-06 06:52:00,1.12802,1.12811,1.12811,BUY,1.12841,2021-12-06 07:32:00,TGP,8.999999999999009
2021-12-06 07:06:00,1.12784,1.12803,1.12803,BUY,1.12841,2021-12-06 07:32:00,TGP,11.399999999994748
2021-12-06 07:32:00,1.12858,1.12841,1.12841,SELL,1.12783,2021-12-06 07:49:00,TGP,17.399999999994087
2021-12-06 07:49:00,1.12771,1.12783,1.12783,BUY,1.12837,2021-12-06 08:08:00,TGP,16.199999999999548
2021-12-06 07:51:00,1.12767,1.12776,1.12776,BUY,1.12837,2021-12-06 08:08:00,TGP,18.299999999999983
2021-12-06 08:00:00,1.12746,1.12772,1.12772,BUY,1.12837,2021-12-06 08:08:00,TGP,19.500000000001183
2021-12-06 08:08:00,1.12852,1.12837,1.12837,SELL,1.12874,2021-12-06 08:27:00,SLPR,-11.099999999999444
2021-12-06 08:14:00,1.12877,1.12871,1.12871,SELL,1.12893,2021-12-06 08:28:00,SLPR,-6.599999999996609
2021-12-06 08:31:00,1.12892,1.12864,1.12864,SELL,1.12918,2021-12-06 08:58:00,SLPR,-16.199999999999548
2021-12-06 09:50:00,1.12966,1.12961,1.12961,SELL,1.13016,2021-12-06 10:08:00,SL,-16.500000000001513
2021-12-06 09:54:00,1.12972,1.12963,1.12963,SELL,1.13016,2021-12-06 10:08:00,SL,-15.900000000004244
2021-12-06 10:13:00,1.13026,1.1302,1.1302,SELL,1.13045,2021-12-06 10:23:00,SLPR,-7.499999999995843
2021-12-06 10:31:00,1.13079,1.1307,1.1307,SELL,1.12985,2021-12-06 10:45:00,TGP,25.500000000000522
2021-12-06 10:45:00,1.12976,1.12985,1.12985,BUY,1.12957,2021-12-06 11:39:00,SLPR,-8.40000000000174
2021-12-06 11:29:00,1.12962,1.12982,1.12982,BUY,1.12943,2021-12-06 11:43:00,SLPR,-11.700000000003374
2021-12-06 11:45:00,1.12934,1.12937,1.12937,BUY,1.12912,2021-12-06 12:00:00,SLPR,-7.500000000002505
2021-12-06 11:47:00,1.12926,1.12951,1.12951,BUY,1.12912,2021-12-06 12:00:00,SLPR,-11.700000000003374
2021-12-06 12:30:00,1.13003,1.12986,1.12986,SELL,1.12912,2021-12-06 13:02:00,TGP,22.20000000000555
2021-12-06 13:02:00,1.12905,1.12912,1.12912,BUY,1.12956,2021-12-06 13:44:00,TGP,13.199999999999878
2021-12-06 13:09:00,1.1289,1.12901,1.12901,BUY,1.12865,2021-12-06 13:27:00,SLPR,-10.80000000000414
2021-12-06 13:17:00,1.12855,1.12873,1.12873,BUY,1.12956,2021-12-06 13:44:00,TGP,24.89999999999659
2021-12-06 13:44:00,1.12965,1.12956,1.12956,SELL,1.12982,2021-12-06 14:01:00,SLPR,-7.80000000000447
2021-12-06 14:04:00,1.13012,1.12978,1.12978,SELL,1.12889,2021-12-06 14:40:00,TG,26.700000000001722
2021-12-06 14:40:00,1.12856,1.12889,1.12889,BUY,1.12841,2021-12-06 15:13:00,SLPR,-14.400000000001079
2021-12-06 15:56:00,1.12688,1.12719,1.12719,BUY,1.12808,2021-12-06 16:35:00,TG,26.700000000001722
2021-12-06 16:47:00,1.12872,1.12856,1.12856,SELL,1.12767,2021-12-06 17:26:00,TG,26.700000000001722
2021-12-06 17:26:00,1.12761,1.12767,1.12767,BUY,1.12737,2021-12-06 18:17:00,SLPR,-8.999999999999009
2021-12-06 17:56:00,1.12767,1.1278,1.1278,BUY,1.12818,2021-12-06 19:01:00,TGP,11.400000000001409
2021-12-06 18:14:00,1.12756,1.12761,1.12761,BUY,1.12786,2021-12-06 18:29:00,TGP,7.500000000002505
2021-12-06 18:21:00,1.12721,1.12741,1.12741,BUY,1.12786,2021-12-06 18:29:00,TGP,13.500000000001844
2021-12-06 18:29:00,1.12789,1.12786,1.12786,SELL,1.12814,2021-12-06 18:58:00,SLPR,-8.399999999995078
2021-12-06 19:01:00,1.12822,1.12818,1.12818,SELL,1.12791,2021-12-06 19:49:00,TGP,8.099999999999774
2021-12-06 19:04:00,1.12829,1.12819,1.12819,SELL,1.12791,2021-12-06 19:49:00,TGP,8.40000000000174
2021-12-06 19:49:00,1.12781,1.12791,1.12791,BUY,1.12836,2021-12-06 20:55:00,TGP,13.500000000001844
2021-12-06 20:55:00,1.12844,1.12836,1.12836,SELL,1.12811,2021-12-06 22:04:00,TGP,7.500000000002505
2021-12-06 21:52:00,1.12848,1.12844,1.12844,SELL,1.12811,2021-12-06 22:04:00,TGP,9.900000000004905
2021-12-06 22:04:00,1.12803,1.12811,1.12811,BUY,1.12843,2021-12-06 22:31:00,TGP,9.60000000000294
2021-12-06 22:59:00,1.12802,1.12805,1.12805,BUY,1.1285,2021-12-06 23:33:00,TGP,13.500000000001844
2021-12-06 23:33:00,1.12864,1.1285,1.1285,SELL,1.12822,2021-12-06 23:47:00,TGP,8.40000000000174
2021-12-06 23:47:00,1.1282,1.12822,1.12822,BUY,1.12772,2021-12-07 01:01:00,SL,-14.999999999998348
2021-12-07 00:53:00,1.12795,1.12803,1.12803,BUY,1.12835,2021-12-07 02:10:00,TGP,9.599999999996278
2021-12-07 01:04:00,1.12766,1.12779,1.12779,BUY,1.12803,2021-12-07 01:36:00,TGP,7.200000000000539
2021-12-07 02:10:00,1.1284,1.12835,1.12835,SELL,1.12885,2021-12-07 02:33:00,SL,-14.999999999998348
2021-12-07 04:03:00,1.12923,1.12919,1.12919,SELL,1.12884,2021-12-07 04:15:00,TGP,10.499999999995513
2021-12-07 04:15:00,1.12878,1.12884,1.12884,BUY,1.12896,2021-12-07 05:43:00,TGP,3.599999999996939
2021-12-07 04:47:00,1.12858,1.12872,1.12872,BUY,1.1289,2021-12-07 05:30:00,TGP,5.40000000000207
2021-12-07 05:30:00,1.12891,1.1289,1.1289,SELL,1.12875,2021-12-07 06:00:00,TGP,4.500000000002835
2021-12-07 05:43:00,1.12901,1.12896,1.12896,SELL,1.12875,2021-12-07 06:00:00,TGP,6.300000000001305
2021-12-07 06:00:00,1.12865,1.12875,1.12875,BUY,1.1295,2021-12-07 06:33:00,TGP,22.500000000000853
2021-12-07 06:33:00,1.12956,1.1295,1.1295,SELL,1.12927,2021-12-07 07:03:00,TGP,6.899999999998574
2021-12-07 07:03:00,1.12904,1.12927,1.12927,BUY,1.12969,2021-12-07 07:41:00,TGP,12.60000000000261
2021-12-07 07:41:00,1.12976,1.12969,1.12969,SELL,1.12882,2021-12-07 07:52:00,TGP,26.100000000004453
2021-12-07 07:52:00,1.12872,1.12882,1.12882,BUY,1.12857,2021-12-07 08:19:00,SLPR,-7.499999999995843
2021-12-07 07:55:00,1.12869,1.12873,1.12873,BUY,1.12863,2021-12-07 08:01:00,SLPR,-2.9999999999996696
2021-12-07 08:22:00,1.12815,1.12828,1.12828,BUY,1.12782,2021-12-07 08:49:00,SLPR,-13.799999999997148
2021-12-07 08:32:00,1.12928,1.12921,1.12921,SELL,1.126,2021-12-07 09:15:00,TG,96.30000000000472
2021-12-07 08:51:00,1.12774,1.12787,1.12787,BUY,1.12673,2021-12-07 09:00:00,SL,-34.199999999997566
2021-12-07 08:53:00,1.12769,1.12778,1.12778,BUY,1.12673,2021-12-07 09:00:00,SL,-31.49999999999986
2021-12-07 08:58:00,1.12742,1.12754,1.12754,BUY,1.1274,2021-12-07 09:59:00,TGP,-4.20000000000087
2021-12-07 09:46:00,1.12683,1.12668,1.12668,SELL,1.12662,2021-12-07 10:39:00,TGP,1.7999999999984695
2021-12-07 09:59:00,1.12751,1.1274,1.1274,SELL,1.12662,2021-12-07 10:39:00,TG,23.400000000000087
2021-12-07 10:39:00,1.12644,1.12662,1.12662,BUY,1.12599,2021-12-07 10:49:00,SL,-18.899999999997252
2021-12-07 11:18:00,1.1266,1.12636,1.12636,SELL,1.12574,2021-12-07 11:53:00,TGP,18.60000000000195
2021-12-07 11:53:00,1.12551,1.12574,1.12574,BUY,1.12515,2021-12-07 12:04:00,SL,-17.699999999996052
2021-12-07 12:06:00,1.12519,1.12531,1.12531,BUY,1.12579,2021-12-07 12:46:00,TGP,14.400000000001079
2021-12-07 12:46:00,1.1259,1.12579,1.12579,SELL,1.12331,2021-12-07 13:43:00,TG,74.40000000000113
2021-12-07 13:11:00,1.1258,1.12552,1.12552,SELL,1.12331,2021-12-07 13:43:00,TG,66.30000000000136
2021-12-07 13:43:00,1.12313,1.12331,1.12331,BUY,1.12427,2021-12-07 14:17:00,TG,28.800000000002157
2021-12-07 14:59:00,1.12472,1.12449,1.12449,SELL,1.12484,2021-12-07 15:18:00,SLPR,-10.500000000002174
2021-12-07 15:23:00,1.12521,1.12514,1.12514,SELL,1.12523,2021-12-07 15:51:00,SLPR,-2.6999999999977042
2021-12-07 15:25:00,1.12524,1.12501,1.12501,SELL,1.12435,2021-12-07 15:56:00,TGP,19.80000000000315
2021-12-07 15:56:00,1.12405,1.12435,1.12435,BUY,1.12385,2021-12-07 16:17:00,SLPR,-14.999999999998348
2021-12-07 16:22:00,1.12369,1.12386,1.12386,BUY,1.1248,2021-12-07 16:54:00,TG,28.199999999998226
2021-12-07 17:12:00,1.12509,1.12505,1.12505,SELL,1.12441,2021-12-07 17:44:00,TGP,19.20000000000588
2021-12-07 17:44:00,1.12434,1.12441,1.12441,BUY,1.1246,2021-12-07 18:13:00,TGP,5.700000000004035
2021-12-07 18:18:00,1.12491,1.1248,1.1248,SELL,1.12511,2021-12-07 18:37:00,SLPR,-9.300000000000974
2021-12-07 18:31:00,1.12502,1.12495,1.12495,SELL,1.1255,2021-12-07 19:19:00,SL,-16.500000000001513
2021-12-07 18:38:00,1.12511,1.12503,1.12503,SELL,1.12556,2021-12-07 19:20:00,SL,-15.899999999997583
2021-12-07 18:44:00,1.12518,1.12506,1.12506,SELL,1.12556,2021-12-07 19:20:00,SL,-14.999999999998348
2021-12-07 19:31:00,1.12579,1.12576,1.12576,SELL,1.12596,2021-12-07 19:57:00,SLPR,-5.999999999999339
2021-12-07 20:00:00,1.12607,1.12599,1.12599,SELL,1.12649,2021-12-07 20:51:00,SL,-14.999999999998348
2021-12-07 20:05:00,1.12609,1.12605,1.12605,SELL,1.1263,2021-12-07 20:27:00,SLPR,-7.500000000002505
2021-12-07 20:29:00,1.12626,1.12623,1.12623,SELL,1.12681,2021-12-07 21:17:00,SL,-17.400000000000748
2021-12-07 20:44:00,1.12644,1.12641,1.12641,SELL,1.12694,2021-12-07 21:22:00,SL,-15.900000000004244
2021-12-07 20:49:00,1.12647,1.12641,1.12641,SELL,1.12687,2021-12-07 22:30:00,SLPR,-13.80000000000381
2021-12-07 20:54:00,1.12665,1.1266,1.1266,SELL,1.12646,2021-12-07 22:05:00,TGP,4.20000000000087
2021-12-07 20:56:00,1.12666,1.12662,1.12662,SELL,1.12646,2021-12-07 22:05:00,TGP,4.799999999998139
2021-12-07 21:19:00,1.1268,1.12673,1.12673,SELL,1.12646,2021-12-07 22:05:00,TGP,8.099999999999774
2021-12-07 21:29:00,1.12703,1.12697,1.12697,SELL,1.1268,2021-12-07 21:47:00,TGP,5.1000000000001044
2021-12-07 21:38:00,1.12717,1.1271,1.1271,SELL,1.1268,2021-12-07 21:47:00,TGP,8.999999999999009
2021-12-07 21:47:00,1.12673,1.1268,1.1268,BUY,1.12702,2021-12-07 23:16:00,TGP,6.599999999996609
2021-12-07 22:05:00,1.12634,1.12646,1.12646,BUY,1.12678,2021-12-07 22:40:00,TGP,9.599999999996278
2021-12-07 22:16:00,1.12624,1.1264,1.1264,BUY,1.12678,2021-12-07 22:40:00,TGP,11.399999999994748
2021-12-07 22:40:00,1.12679,1.12678,1.12678,SELL,1.12729,2021-12-07 23:50:00,SL,-15.300000000000313
2021-12-07 23:05:00,1.12696,1.12693,1.12693,SELL,1.12743,2021-12-08 00:07:00,SL,-14.999999999998348
2021-12-07 23:09:00,1.12697,1.12691,1.12691,SELL,1.12741,2021-12-08 00:05:00,SL,-14.999999999998348
2021-12-07 23:16:00,1.12707,1.12702,1.12702,SELL,1.12753,2021-12-08 00:17:00,SL,-15.300000000000313
2021-12-07 23:25:00,1.12719,1.12701,1.12701,SELL,1.12753,2021-12-08 00:17:00,SL,-15.599999999995617
2021-12-08 00:20:00,1.12757,1.12752,1.12752,SELL,1.12745,2021-12-08 00:55:00,TGP,2.100000000000435
2021-12-08 00:55:00,1.12732,1.12745,1.12745,BUY,1.12765,2021-12-08 01:20:00,TGP,5.999999999999339
2021-12-08 01:20:00,1.1277,1.12765,1.12765,SELL,1.12823,2021-12-08 02:09:00,SL,-17.400000000000748
2021-12-08 01:57:00,1.12803,1.12796,1.12796,SELL,1.12855,2021-12-08 02:28:00,SL,-17.699999999996052
2021-12-08 02:06:00,1.12811,1.12808,1.12808,SELL,1.12864,2021-12-08 02:34:00,SL,-16.80000000000348
2021-12-08 02:08:00,1.12813,1.12811,1.12811,SELL,1.12864,2021-12-08 02:34:00,SL,-15.900000000004244
2021-12-08 02:12:00,1.12822,1.12815,1.12815,SELL,1.12871,2021-12-08 02:37:00,SL,-16.80000000000348
2021-12-08 02:24:00,1.12839,1.12831,1.12831,SELL,1.12886,2021-12-08 02:41:00,SL,-16.500000000001513
2021-12-08 02:30:00,1.12853,1.12849,1.12849,SELL,1.12899,2021-12-08 02:54:00,SL,-14.999999999998348
2021-12-08 02:33:00,1.12853,1.12851,1.12851,SELL,1.12904,2021-12-08 02:58:00,SL,-15.900000000004244
2021-12-08 02:45:00,1.12896,1.12882,1.12882,SELL,1.12933,2021-12-08 05:34:00,SL,-15.300000000000313
2021-12-08 03:05:00,1.12924,1.12914,1.12914,SELL,1.12893,2021-12-08 03:48:00,TGP,6.300000000001305
2021-12-08 03:14:00,1.12925,1.12924,1.12924,SELL,1.12893,2021-12-08 03:48:00,TGP,9.300000000000974
2021-12-08 03:50:00,1.12882,1.12887,1.12887,BUY,1.12908,2021-12-08 05:21:00,TGP,6.300000000001305
2021-12-08 05:21:00,1.1291,1.12908,1.12908,SELL,1.12881,2021-12-08 06:50:00,TGP,8.099999999999774
2021-12-08 05:28:00,1.12921,1.12918,1.12918,SELL,1.12909,2021-12-08 06:27:00,TGP,2.7000000000043656
2021-12-08 05:38:00,1.12932,1.12927,1.12927,SELL,1.12909,2021-12-08 06:27:00,TGP,5.40000000000207
2021-12-08 05:48:00,1.12949,1.12935,1.12935,SELL,1.12909,2021-12-08 06:27:00,TGP,7.80000000000447
2021-12-08 06:27:00,1.12898,1.12909,1.12909,BUY,1.12909,2021-12-08 07:54:00,TGP,0.0
2021-12-08 06:41:00,1.12899,1.12905,1.12905,BUY,1.12916,2021-12-08 07:48:00,TGP,3.2999999999949736
2021-12-08 06:50:00,1.12876,1.12881,1.12881,BUY,1.12863,2021-12-08 07:16:00,SLPR,-5.40000000000207
2021-12-08 07:19:00,1.12854,1.12855,1.12855,BUY,1.12916,2021-12-08 07:48:00,TGP,18.299999999999983
2021-12-08 07:48:00,1.1292,1.12916,1.12916,SELL,1.12846,2021-12-08 07:58:00,TGP,20.999999999997687
2021-12-08 07:54:00,1.12929,1.12909,1.12909,SELL,1.12846,2021-12-08 07:58:00,TGP,18.899999999997252
2021-12-08 07:58:00,1.12835,1.12846,1.12846,BUY,1.1286,2021-12-08 08:17:00,SLPR,4.20000000000087
2021-12-08 08:17:00,1.1282,1.1286,1.1286,BUY,1.1281,2021-12-08 08:44:00,SL,-14.999999999998348
2021-12-08 10:05:00,1.12793,1.12795,1.12795,BUY,1.12775,2021-12-08 10:11:00,SLPR,-5.999999999999339
2021-12-08 10:18:00,1.12727,1.12743,1.12743,BUY,1.12842,2021-12-08 10:28:00,TG,29.700000000001392
2021-12-08 11:13:00,1.12857,1.12862,1.12862,BUY,1.12896,2021-12-08 12:40:00,TGP,10.200000000000209
2021-12-08 11:39:00,1.1279,1.12816,1.12816,BUY,1.12909,2021-12-08 12:43:00,TG,27.89999999999626
2021-12-08 11:47:00,1.12684,1.1273,1.1273,BUY,1.12671,2021-12-08 12:18:00,SLPR,-17.699999999996052
2021-12-08 12:14:00,1.12694,1.12714,1.12714,BUY,1.128,2021-12-08 12:32:00,TG,25.799999999995826
2021-12-08 12:40:00,1.12923,1.12896,1.12896,SELL,1.12974,2021-12-08 13:02:00,SLPR,-23.400000000000087
2021-12-08 12:43:00,1.12929,1.12909,1.12909,SELL,1.1299,2021-12-08 12:49:00,SLPR,-24.299999999999322
2021-12-08 12:51:00,1.13009,1.12973,1.12973,SELL,1.12864,2021-12-08 12:56:00,TG,32.699999999994404
2021-12-08 13:55:00,1.13119,1.13108,1.13108,SELL,1.13014,2021-12-08 14:53:00,TG,28.200000000004888
2021-12-08 14:00:00,1.13156,1.13121,1.13121,SELL,1.13025,2021-12-08 14:52:00,TG,28.800000000002157
2021-12-08 15:12:00,1.13171,1.1316,1.1316,SELL,1.13212,2021-12-08 15:23:00,SL,-15.600000000002279
2021-12-08 15:34:00,1.13308,1.13281,1.13281,SELL,1.13329,2021-12-08 15:55:00,SLPR,-14.399999999994417
2021-12-08 15:56:00,1.13329,1.1331,1.1331,SELL,1.13376,2021-12-08 16:06:00,SLPR,-19.80000000000315
2021-12-08 16:41:00,1.13277,1.13288,1.13288,BUY,1.13449,2021-12-08 17:30:00,TG,48.29999999999668
2021-12-08 17:28:00,1.13465,1.1345,1.1345,SELL,1.13501,2021-12-08 19:35:00,SL,-15.300000000000313
2021-12-08 17:58:00,1.13488,1.13478,1.13478,SELL,1.13536,2021-12-08 20:26:00,SL,-17.400000000000748
2021-12-08 19:12:00,1.13491,1.13479,1.13479,SELL,1.13512,2021-12-08 20:22:00,SLPR,-9.899999999998244
2021-12-08 19:36:00,1.13501,1.13496,1.13496,SELL,1.13536,2021-12-08 20:26:00,SLPR,-11.999999999998678
2021-12-08 20:19:00,1.13492,1.13491,1.13491,SELL,1.13473,2021-12-08 21:02:00,TGP,5.40000000000207
2021-12-08 20:24:00,1.13514,1.13508,1.13508,SELL,1.13473,2021-12-08 21:02:00,TGP,10.500000000002174
2021-12-08 20:30:00,1.13541,1.13531,1.13531,SELL,1.13503,2021-12-08 20:43:00,TGP,8.40000000000174
2021-12-08 20:43:00,1.13494,1.13503,1.13503,BUY,1.13453,2021-12-08 21:15:00,SL,-14.999999999998348
2021-12-08 21:02:00,1.1347,1.13473,1.13473,BUY,1.13422,2021-12-08 21:57:00,SL,-15.300000000000313
2021-12-08 21:17:00,1.13458,1.13463,1.13463,BUY,1.13413,2021-12-08 21:58:00,SL,-14.999999999998348
2021-12-08 21:25:00,1.13434,1.13445,1.13445,BUY,1.13386,2021-12-08 22:43:00,SL,-17.699999999996052
2021-12-08 22:00:00,1.13413,1.13417,1.13417,BUY,1.13386,2021-12-08 22:43:00,SLPR,-9.299999999994313
2021-12-08 23:49:00,1.13427,1.13425,1.13425,SELL,1.1341,2021-12-09 00:43:00,TGP,4.499999999996174
2021-12-08 23:55:00,1.13442,1.13437,1.13437,SELL,1.13415,2021-12-09 00:05:00,TGP,6.60000000000327
2021-12-09 00:05:00,1.13408,1.13415,1.13415,BUY,1.13384,2021-12-09 00:50:00,SLPR,-9.300000000000974
2021-12-09 00:43:00,1.13403,1.1341,1.1341,BUY,1.13355,2021-12-09 01:12:00,SL,-16.500000000001513
2021-12-09 00:57:00,1.1337,1.13382,1.13382,BUY,1.13331,2021-12-09 01:29:00,SL,-15.300000000000313
2021-12-09 03:11:00,1.13305,1.13306,1.13306,BUY,1.13327,2021-12-09 03:58:00,TGP,6.300000000001305
2021-12-09 03:16:00,1.13289,1.13296,1.13296,BUY,1.13319,2021-12-09 03:44:00,TGP,6.899999999998574
2021-12-09 03:44:00,1.13321,1.13319,1.13319,SELL,1.13398,2021-12-16 12:49:00,SL,-23.700000000002053
2021-12-09 03:58:00,1.13337,1.13327,1.13327,SELL,1.13398,2021-12-16 12:49:00,SL,-21.299999999999653
2021-12-09 04:05:00,1.13347,1.13343,1.13343,SELL,1.13322,2021-12-09 05:12:00,TGP,6.300000000001305
2021-12-09 05:12:00,1.13313,1.13322,1.13322,BUY,1.13262,2021-12-09 05:59:00,SL,-17.999999999998018
2021-12-09 06:00:00,1.13262,1.13287,1.13287,BUY,1.13317,2021-12-09 06:31:00,TGP,8.999999999999009
2021-12-09 06:31:00,1.13319,1.13317,1.13317,SELL,1.13289,2021-12-09 06:52:00,TGP,8.40000000000174
2021-12-09 06:33:00,1.13324,1.13317,1.13317,SELL,1.13289,2021-12-09 06:52:00,TGP,8.40000000000174
2021-12-09 06:52:00,1.13288,1.13289,1.13289,BUY,1.13237,2021-12-09 07:17:00,SL,-15.599999999995617
2021-12-09 06:58:00,1.13266,1.13273,1.13273,BUY,1.13237,2021-12-09 07:17:00,SLPR,-10.799999999997478
2021-12-09 07:00:00,1.13272,1.13274,1.13274,BUY,1.13266,2021-12-09 07:15:00,SLPR,-2.4000000000024
2021-12-09 07:07:00,1.13252,1.13288,1.13288,BUY,1.13237,2021-12-09 07:17:00,SL,-15.300000000000313
2021-12-09 07:19:00,1.13227,1.13231,1.13231,BUY,1.13209,2021-12-09 07:38:00,SLPR,-6.599999999996609
2021-12-09 07:21:00,1.13225,1.1323,1.1323,BUY,1.13209,2021-12-09 07:38:00,SLPR,-6.300000000001305
2021-12-09 07:44:00,1.13189,1.13215,1.13215,BUY,1.13171,2021-12-09 08:29:00,SLPR,-13.199999999999878
2021-12-09 07:52:00,1.13166,1.13175,1.13175,BUY,1.13115,2021-12-09 10:38:00,SL,-17.999999999998018
2021-12-09 08:30:00,1.13171,1.13192,1.13192,BUY,1.13153,2021-12-09 09:29:00,SLPR,-11.700000000003374
2021-12-09 10:34:00,1.13135,1.13141,1.13141,BUY,1.131,2021-12-09 12:04:00,SLPR,-12.300000000000644
2021-12-09 10:39:00,1.13115,1.13125,1.13125,BUY,1.1309,2021-12-09 12:05:00,SLPR,-10.500000000002174
2021-12-09 11:50:00,1.13138,1.13155,1.13155,BUY,1.13182,2021-12-09 13:26:00,TGP,8.099999999999774
2021-12-09 12:09:00,1.13096,1.13119,1.13119,BUY,1.13073,2021-12-09 12:58:00,SLPR,-13.799999999997148
2021-12-09 12:20:00,1.13083,1.13121,1.13121,BUY,1.13073,2021-12-09 12:58:00,SLPR,-14.400000000001079
2021-12-09 12:59:00,1.13073,1.13091,1.13091,BUY,1.13157,2021-12-09 13:23:00,TGP,19.799999999996487
2021-12-09 13:23:00,1.13162,1.13157,1.13157,SELL,1.13169,2021-12-09 13:37:00,SLPR,-3.6000000000036003
2021-12-09 13:26:00,1.13193,1.13182,1.13182,SELL,1.13098,2021-12-09 14:18:00,TG,25.199999999998557
2021-12-09 13:29:00,1.13187,1.13169,1.13169,SELL,1.13039,2021-12-09 14:51:00,TG,39.000000000002366
2021-12-09 14:51:00,1.13024,1.13039,1.13039,BUY,1.12964,2021-12-09 15:02:00,SL,-22.500000000000853
2021-12-09 15:06:00,1.12936,1.12948,1.12948,BUY,1.12885,2021-12-09 15:28:00,SL,-18.900000000003914
2021-12-09 15:20:00,1.12901,1.12919,1.12919,BUY,1.1286,2021-12-09 15:40:00,SL,-17.699999999996052
2021-12-09 15:29:00,1.12885,1.12889,1.12889,BUY,1.1286,2021-12-09 15:40:00,SLPR,-8.699999999997043
2021-12-09 15:43:00,1.12841,1.12855,1.12855,BUY,1.1291,2021-12-09 16:13:00,TGP,16.500000000001513
2021-12-09 15:45:00,1.12806,1.12833,1.12833,BUY,1.1291,2021-12-09 16:13:00,TGP,23.099999999998122
2021-12-09 15:48:00,1.128,1.12804,1.12804,BUY,1.1291,2021-12-09 16:13:00,TG,31.800000000001827
2021-12-09 16:13:00,1.12921,1.1291,1.1291,SELL,1.1282,2021-12-09 16:26:00,TGP,26.999999999997026
2021-12-09 16:26:00,1.12813,1.1282,1.1282,BUY,1.12891,2021-12-09 17:05:00,TGP,21.299999999999653
2021-12-09 16:31:00,1.12788,1.12798,1.12798,BUY,1.12892,2021-12-09 17:17:00,TG,28.199999999998226
2021-12-09 17:05:00,1.12907,1.12891,1.12891,SELL,1.12935,2021-12-09 17:48:00,SLPR,-13.199999999999878
2021-12-09 17:49:00,1.12935,1.12922,1.12922,SELL,1.12866,2021-12-09 18:02:00,TG,16.799999999996817
2021-12-09 18:52:00,1.12914,1.1291,1.1291,SELL,1.12896,2021-12-09 19:31:00,TGP,4.20000000000087
2021-12-09 19:00:00,1.12932,1.12918,1.12918,SELL,1.12896,2021-12-09 19:31:00,TGP,6.60000000000327
2021-12-09 19:31:00,1.12892,1.12896,1.12896,BUY,1.12867,2021-12-09 19:59:00,SLPR,-8.699999999997043
2021-12-09 19:52:00,1.12914,1.12909,1.12909,SELL,1.1289,2021-12-09 20:00:00,TGP,5.699999999997374
2021-12-09 20:50:00,1.12941,1.12937,1.12937,SELL,1.12896,2021-12-09 21:27:00,TGP,12.300000000000644
2021-12-09 21:57:00,1.1293,1.12924,1.12924,SELL,1.12889,2021-12-09 22:17:00,TGP,10.500000000002174
2021-12-09 22:17:00,1.12876,1.12889,1.12889,BUY,1.12931,2021-12-09 22:40:00,TGP,12.60000000000261
2021-12-09 22:40:00,1.12935,1.12931,1.12931,SELL,1.12963,2021-12-09 23:16:00,SLPR,-9.599999999996278
2021-12-09 23:06:00,1.12948,1.12941,1.12941,SELL,1.12922,2021-12-09 23:47:00,TGP,5.700000000004035
2021-12-09 23:21:00,1.12966,1.12956,1.12956,SELL,1.12945,2021-12-09 23:36:00,TGP,3.2999999999949736
2021-12-09 23:36:00,1.12932,1.12945,1.12945,BUY,1.13087,2021-12-12 20:30:00,TG,42.599999999999305
2021-12-09 23:44:00,1.12926,1.12932,1.12932,BUY,1.13087,2021-12-12 20:30:00,TG,46.49999999999821
2021-12-09 23:47:00,1.1292,1.12922,1.12922,BUY,1.13087,2021-12-12 20:30:00,TG,49.50000000000454
2021-12-12 20:30:00,1.13161,1.13087,1.13087,SELL,1.13146,2021-12-12 23:11:00,SL,-17.699999999996052
2021-12-12 23:17:00,1.13155,1.13149,1.13149,SELL,1.13109,2021-12-13 00:01:00,TGP,12.00000000000534
2021-12-12 23:19:00,1.13155,1.13153,1.13153,SELL,1.13109,2021-12-13 00:01:00,TGP,13.199999999999878
2021-12-12 23:21:00,1.13159,1.13156,1.13156,SELL,1.13109,2021-12-13 00:01:00,TGP,14.099999999999113
2021-12-12 23:23:00,1.1316,1.13154,1.13154,SELL,1.13109,2021-12-13 00:01:00,TGP,13.500000000001844
2021-12-12 23:33:00,1.13182,1.13179,1.13179,SELL,1.13109,2021-12-13 00:01:00,TGP,21.00000000000435
2021-12-13 01:00:00,1.13077,1.13084,1.13084,BUY,1.13109,2021-12-13 01:42:00,TGP,7.499999999995843
2021-12-13 01:42:00,1.13115,1.13109,1.13109,SELL,1.13051,2021-12-13 01:57:00,TGP,17.400000000000748
2021-12-13 01:46:00,1.13122,1.13116,1.13116,SELL,1.13051,2021-12-13 01:57:00,TGP,19.500000000001183
2021-12-13 01:57:00,1.13023,1.13051,1.13051,BUY,1.12996,2021-12-13 02:31:00,SL,-16.499999999994852
