date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2022-03-01 03:27:00,1.12005,1.1199,1.12005,1.11987,1.12018,1.12003,1.12018,1.12,76
2022-03-01 03:28:00,1.11991,1.11995,1.11996,1.11991,1.12003,1.12008,1.1201,1.12003,21
2022-03-01 03:29:00,1.11994,1.11989,1.11997,1.11979,1.12006,1.12002,1.12009,1.11992,141
2022-03-01 03:30:00,1.11989,1.11983,1.11998,1.11982,1.12001,1.11995,1.1201,1.11994,90
2022-03-01 03:31:00,1.11984,1.11982,1.1199,1.11981,1.11996,1.11995,1.12003,1.11994,49
2022-03-01 03:32:00,1.11982,1.11972,1.11985,1.11972,1.11994,1.11985,1.11998,1.11985,94
2022-03-01 03:33:00,1.11972,1.11971,1.11976,1.11969,1.11986,1.11984,1.11989,1.11983,214
2022-03-01 03:34:00,1.11971,1.11969,1.11972,1.11966,1.11983,1.11981,1.11985,1.11978,107
2022-03-01 03:35:00,1.11969,1.11962,1.1197,1.1196,1.11982,1.11974,1.11983,1.11973,108
2022-03-01 03:36:00,1.11962,1.11954,1.11963,1.11953,1.11975,1.11968,1.11975,1.11966,105
2022-03-01 03:37:00,1.11953,1.11948,1.11954,1.11948,1.11967,1.11961,1.11967,1.11961,40
2022-03-01 03:38:00,1.11949,1.11955,1.11962,1.11949,1.11962,1.11968,1.11975,1.11962,86
2022-03-01 03:39:00,1.11954,1.11961,1.11961,1.11952,1.11968,1.11974,1.11974,1.11966,84
2022-03-01 03:40:00,1.11962,1.11953,1.11965,1.11952,1.11975,1.11967,1.11978,1.11967,50
2022-03-01 03:41:00,1.11954,1.11947,1.11957,1.11945,1.11967,1.1196,1.11969,1.11958,64
2022-03-01 03:42:00,1.11948,1.1196,1.11961,1.11948,1.1196,1.11973,1.11975,1.1196,64
2022-03-01 03:43:00,1.11959,1.11954,1.11961,1.11954,1.11973,1.11968,1.11974,1.11968,42
2022-03-01 03:44:00,1.11955,1.11948,1.11959,1.11948,1.11968,1.11962,1.11971,1.11962,65
2022-03-01 03:45:00,1.11949,1.11942,1.11951,1.11942,1.11962,1.11955,1.11964,1.11955,39
2022-03-01 03:46:00,1.11942,1.1194,1.11944,1.11938,1.11954,1.11953,1.11957,1.11951,45
