,Index,bidopen,max_bid,min_bid,rsi,sma_signal,entry_price,entry_signal,exit_price,exit_time,status,pl
109,2022-01-25 23:47:00,1.13044,1.13044,1.13033,57.659332621088836,,1.13033,SELL,1.13015,2022-01-26 00:13:00,TGP,5.40000000000207
110,2022-01-26 00:13:00,1.13007,1.13015,1.13006,40.66022538411138,,1.13015,BUY,1.13046,2022-01-26 00:30:00,TGP,9.300000000000974
111,2022-01-26 00:30:00,1.13047,1.13051,1.13045,69.33534409234204,,1.13046,SELL,1.13035,2022-01-26 00:55:00,TGP,3.300000000001635
112,2022-01-26 01:10:00,1.13011,1.13017,1.1301,40.735543909091604,,1.13017,BUY,1.13041,2022-01-26 01:26:00,TGP,7.200000000000539
113,2022-01-26 01:26:00,1.13043,1.13044,1.13041,67.5302073144054,,1.13041,SELL,1.13022,2022-01-26 01:38:00,TGP,5.699999999997374
114,2022-01-26 01:38:00,1.13018,1.13022,1.13018,35.02535023319206,,1.13022,BUY,1.13043,2022-01-26 02:01:00,TGP,6.300000000001305
115,2022-01-26 02:01:00,1.13056,1.13056,1.13043,60.93123078581736,,1.13043,SELL,1.13068,2022-01-26 02:08:00,SLP,-7.499999999995843
116,2022-01-26 02:09:00,1.13067,1.13077,1.13062,65.10864216919752,,1.13062,SELL,1.13077,2022-01-26 02:11:00,SLP,-4.500000000002835
117,2022-01-26 02:13:00,1.13083,1.13083,1.13076,67.55246174938966,,1.13076,SELL,1.13099,2022-01-26 02:44:00,SLP,-6.899999999998574
118,2022-01-26 02:46:00,1.13099,1.13099,1.1309,69.79735533691561,,1.13095,SELL,1.13068,2022-01-26 02:56:00,TGP,8.099999999999774
119,2022-01-26 02:56:00,1.13067,1.13069,1.1306,30.09661629148404,,1.13068,BUY,1.13052,2022-01-26 02:57:00,SLP,-4.799999999998139
120,2022-01-26 03:01:00,1.13052,1.1306,1.13052,37.75999595566041,,1.1306,BUY,1.13047,2022-01-26 03:31:00,SLP,-3.8999999999989043
121,2022-01-26 03:34:00,1.13046,1.13053,1.13046,31.99400103833611,,1.13052,BUY,1.13042,2022-01-26 03:40:00,SLP,-2.9999999999996696
122,2022-01-26 03:45:00,1.13037,1.13046,1.13035,36.19134662222128,,1.13042,BUY,1.1303,2022-01-26 03:47:00,SLP,-3.599999999996939
123,2022-01-26 03:50:00,1.13032,1.13037,1.13032,38.211937536291195,,1.13036,BUY,1.13011,2022-01-26 04:44:00,SLP,-7.500000000002505
124,2022-01-26 04:46:00,1.13007,1.13022,1.13006,41.57587036221053,,1.1302,BUY,1.13006,2022-01-26 04:54:00,SLP,-4.20000000000087
125,2022-01-26 04:56:00,1.13008,1.1301,1.13001,35.74587764618988,,1.1301,BUY,1.1304,2022-01-26 05:35:00,TGP,8.999999999999009
126,2022-01-26 05:35:00,1.13042,1.13042,1.1304,67.78222291214195,,1.1304,SELL,1.13011,2022-01-26 06:39:00,TGP,8.700000000003705
127,2022-01-26 06:39:00,1.13004,1.13011,1.13001,39.14587768967588,,1.13011,BUY,1.12994,2022-01-26 06:43:00,SLP,-5.1000000000001044
128,2022-01-26 06:53:00,1.12961,1.12973,1.12956,31.2504218500318,,1.12969,BUY,1.12956,2022-01-26 06:54:00,SLP,-3.9000000000055657
129,2022-01-26 07:03:00,1.12926,1.12936,1.12925,31.759727435783574,,1.12934,BUY,1.12923,2022-01-26 07:06:00,SLP,-3.300000000001635
130,2022-01-26 07:26:00,1.12904,1.12917,1.12901,35.18033364335484,,1.12913,BUY,1.12873,2022-01-26 08:50:00,SL,-11.999999999998678
131,2022-01-26 08:56:00,1.12844,1.12874,1.12844,43.46916879023409,,1.12873,BUY,1.12818,2022-01-26 10:10:00,SL,-16.500000000001513
132,2022-01-26 10:40:00,1.12782,1.12791,1.12781,31.383708785657916,,1.12786,BUY,1.12761,2022-01-26 10:48:00,SLP,-7.500000000002505
133,2022-01-26 10:50:00,1.12759,1.12774,1.12756,36.12765036459207,,1.1277,BUY,0.0,0,0,0.0
134,2022-01-26 12:50:00,1.12854,1.12854,1.12828,61.771889426005664,,1.12828,SELL,1.12765,2022-01-26 13:00:00,TGP,18.899999999997252
135,2022-01-26 13:00:00,1.12757,1.12775,1.12756,33.19490924993498,,1.12765,BUY,1.12711,2022-01-26 13:30:00,SL,-16.199999999999548
136,2022-01-26 13:31:00,1.12711,1.12731,1.1271,35.88790547458065,,1.12731,BUY,1.12809,2022-01-26 13:54:00,TG,23.400000000000087
137,2022-01-26 13:57:00,1.12824,1.12824,1.12808,64.6575107031523,,1.12814,SELL,1.1284,2022-01-26 14:06:00,SLP,-7.80000000000447
138,2022-01-26 14:15:00,1.12893,1.12893,1.12865,60.33290650130212,,1.12867,SELL,1.12934,2022-01-26 14:26:00,SL,-20.099999999998452
139,2022-01-26 14:31:00,1.12939,1.12942,1.12915,60.17746595182761,,1.12921,SELL,1.12874,2022-01-26 14:49:00,TGP,14.099999999999113
140,2022-01-26 14:49:00,1.12856,1.12874,1.1285,38.769348690560754,,1.12874,BUY,1.12831,2022-01-26 14:59:00,SL,-12.900000000004574
141,2022-01-26 15:00:00,1.12831,1.12864,1.12821,37.24599250751847,,1.12846,BUY,1.12779,2022-01-26 15:21:00,SL,-20.099999999998452
142,2022-01-26 15:22:00,1.1278,1.12792,1.12778,31.694751987210893,,1.12785,BUY,1.12746,2022-01-26 15:40:00,SLP,-11.700000000003374
143,2022-01-26 15:41:00,1.12745,1.12756,1.12733,32.49610050999489,,1.12756,BUY,1.12824,2022-01-26 16:10:00,TG,20.400000000000418
